time,0
year,0
way,0
day,0
thing,0
government,0
part,0
case,0
work,0
system,0
group,0
number,0
world,0
area,0
course,0
company,0
problem,0
service,0
hand,0
school,0
place,0
point,0
house,0
country,0
week,0
end,0
word,0
example,0
fact,0
state,0
percent,0
home,0
month,0
side,0
night,0
eye,0
information,0
question,0
business,0
power,0
money,0
change,0
interest,0
order,0
book,0
development,0
room,0
water,0
form,0
car,0
level,0
policy,0
line,0
need,0
effect,0
use,0
idea,0
study,0
lot,0
job,0
name,0
result,0
body,0
right,0
view,0
report,0
bit,0
face,0
market,0
hour,0
rate,0
law,0
door,0
court,0
office,0
war,0
reason,0
term,0
sort,0
period,0
society,0
process,0
voice,0
price,0
action,0
issue,0
position,0
cost,0
matter,0
community,0
type,0
research,0
education,0
few,0
minute,0
moment,0
control,0
value,0
health,0
decision,0
industry,0
back,0
force,0
condition,0
paper,0
century,0
section,0
activity,0
road,0
table,0
church,0
mind,0
experience,0
death,0
act,0
sense,0
language,0
department,0
management,0
morning,0
plan,0
product,0
city,0
ground,0
letter,0
evidence,0
foot,0
game,0
food,0
role,0
practice,0
bank,0
support,0
event,0
building,0
range,0
stage,0
meeting,0
art,0
club,0
arm,0
history,0
land,0
trade,0
situation,0
record,0
relation,0
field,0
window,0
account,0
difference,0
material,0
air,0
project,0
sale,0
relationship,0
light,0
care,0
rule,0
story,0
quality,0
tax,0
nature,0
structure,0
data,0
pound,0
method,0
unit,0
bed,0
union,0
movement,0
detail,0
wall,0
computer,0
hospital,0
chapter,0
scheme,0
theory,0
property,0
charge,0
approach,0
chance,0
application,0
top,0
amount,0
operation,0
opportunity,0
look,0
share,0
production,0
firm,0
picture,0
source,0
security,0
contract,0
agreement,0
site,0
test,0
loss,0
shop,0
benefit,0
heart,0
election,0
purpose,0
standard,0
date,0
music,0
hair,0
factor,0
pattern,0
piece,0
front,0
evening,0
population,0
pressure,0
response,0
street,0
performance,0
knowledge,0
design,0
page,0
rest,0
basis,0
size,0
environment,0
fire,0
series,0
success,0
thought,0
list,0
future,0
analysis,0
space,0
demand,0
statement,0
attention,0
love,0
principle,0
set,0
choice,0
feature,0
step,0
machine,0
income,0
training,0
association,0
film,0
region,0
effort,0
award,0
village,0
news,0
difficulty,0
energy,0
degree,0
mile,0
means,0
growth,0
treatment,0
sound,0
task,0
provision,0
function,0
resource,0
garden,0
floor,0
technology,0
style,0
feeling,0
science,0
doubt,0
answer,0
fund,0
character,0
risk,0
station,0
glass,0
cup,0
capital,0
note,0
season,0
argument,0
show,0
responsibility,0
deal,0
economy,0
element,0
duty,0
attempt,0
leg,0
investment,0
title,0
hotel,0
aspect,0
increase,0
help,0
summer,0
sea,0
skill,0
claim,0
concern,0
university,0
discussion,0
box,0
conference,0
whole,0
profit,0
division,0
procedure,0
image,0
oil,0
circumstance,0
proposal,0
sector,0
direction,0
instance,0
sign,0
measure,0
attitude,0
disease,0
commission,0
seat,0
addition,0
goal,0
affair,0
technique,0
respect,0
item,0
version,0
ability,0
good,0
campaign,0
advice,0
institution,0
surface,0
library,0
advantage,0
memory,0
culture,0
blood,0
majority,0
variety,0
press,0
bill,0
competition,0
access,0
stone,0
extent,0
employment,0
present,0
appeal,0
text,0
parliament,0
cause,0
terms,0
bar,0
attack,0
mouth,0
visit,0
trouble,0
payment,0
post,0
county,0
holiday,0
importance,0
chair,0
facility,0
article,0
object,0
context,0
survey,0
turn,0
collection,0
reference,0
card,0
television,0
communication,0
agency,0
sun,0
species,0
possibility,0
career,0
weight,0
base,0
document,0
solution,0
return,0
talk,0
budget,0
river,0
organization,0
start,0
requirement,0
edge,0
opposition,0
opinion,0
drug,0
quarter,0
option,0
call,0
stock,0
influence,0
occasion,0
software,0
exchange,0
lack,0
concept,0
star,0
radio,0
arrangement,0
band,0
sex,0
finger,0
past,0
equipment,0
north,0
move,0
message,0
fear,0
afternoon,0
race,0
strategy,0
scene,0
kitchen,0
speech,0
network,0
tea,0
peace,0
failure,0
scale,0
shoulder,0
railway,0
supply,0
expression,0
corner,0
match,0
sport,0
status,0
offer,0
marriage,0
sentence,0
crime,0
ball,0
wind,0
truth,0
safety,0
copy,0
balance,0
trial,0
rock,0
damage,0
newspaper,0
meaning,0
nation,0
south,0
length,0
branch,0
planning,0
trust,0
pain,0
studio,0
college,0
accident,0
hope,0
works,0
league,0
cash,0
play,0
strength,0
train,0
target,0
gas,0
contribution,0
presence,0
protection,0
beginning,0
media,0
speed,0
review,0
route,0
consequence,0
telephone,0
proportion,0
consideration,0
reform,0
distance,0
exercise,0
skin,0
island,0
danger,0
credit,0
track,0
assessment,0
path,0
district,0
reaction,0
impact,0
debate,0
rise,0
belief,0
conclusion,0
vote,0
aim,0
politics,0
file,0
earth,0
estate,0
boat,0
prison,0
wine,0
weekend,0
clothes,0
sight,0
video,0
reality,0
hall,0
vehicle,0
lead,0
farm,0
understanding,0
connection,0
comment,0
phone,0
hole,0
insurance,0
content,0
confidence,0
sample,0
transport,0
objective,0
injury,0
battle,0
generation,0
winter,0
will,0
progress,0
volume,0
ship,0
legislation,0
commitment,0
conflict,0
bag,0
entry,0
smile,0
introduction,0
manner,0
background,0
key,0
cabinet,0
painting,0
engine,0
administration,0
song,0
investigation,0
debt,0
contrast,0
wage,0
threat,0
bus,0
regulation,0
drink,0
relief,0
run,0
tradition,0
traffic,0
dinner,0
meal,0
package,0
half,0
description,0
stuff,0
existence,0
improvement,0
coffee,0
appearance,0
sheet,0
category,0
distribution,0
session,0
loan,0
museum,0
conversation,0
link,0
lip,0
exhibition,0
housing,0
freedom,0
explanation,0
total,0
construction,0
middle,0
yard,0
crisis,0
west,0
capacity,0
flat,0
selection,0
football,0
victory,0
factory,0
examination,0
intention,0
egg,0
aircraft,0
decade,0
row,0
search,0
limit,0
definition,0
unemployment,0
mark,0
flight,0
output,0
tour,0
address,0
reduction,0
interview,0
while,0
dream,0
challenge,0
notice,0
rain,0
mountain,0
concentration,0
finance,0
pension,0
murder,0
neck,0
weapon,0
absence,0
error,0
enterprise,0
criticism,0
appointment,0
acid,0
spring,0
birth,0
ear,0
module,0
instruction,0
park,0
weather,0
bottle,0
bedroom,0
pleasure,0
assembly,0
teaching,0
desire,0
implication,0
temperature,0
wave,0
magazine,0
store,0
thanks,0
settlement,0
recognition,0
touch,0
silence,0
expenditure,0
institute,0
asset,0
sum,0
publication,0
block,0
youth,0
tape,0
cover,0
fee,0
program,0
treaty,0
code,0
hill,0
screen,0
sequence,0
phase,0
crowd,0
metal,0
